Top pages,Clicks,Impressions,CTR,service,category,bato
https://www.tabnak.ir/fa/news/1179781/نحوه-انحصار-وراثت-سهام-عدالت-متوفیان-چگونه-است,7499,110567,6.78%,1,1,0
https://www.tabnak.ir/fa/news/1182363/حذف-کریم-باقری-فشار-سیاسی-یا-توصیه-میلیاردر-دوبی‌نشین,7479,71353,10.48%,2,3,0
https://www.tabnak.ir/fa/news/1180356/جزئیات-آغاز-دریافت-کارمزد-از-تراکنش-خرید-کارتی-تراکنشی-که-۴-هزار-تومان-کارمزد-برای-فروشنده-دارد-کارتخوان‌های-کدام-مشاغل-مستثنی-شدند,7436,66932,11.11%,6,6,0
https://www.tabnak.ir/fa/news/1172805/منظور-از-فرم-جیم-در-ثبت-نام-طرح-ملی-مسکن-چیست,7395,79004,9.36%,1,5,0
https://www.tabnak.ir/fa/news/1180452/خبر-خوب-برای-پالایشی-های-بورس,7391,57801,12.79%,2,2,0
https://www.tabnak.ir/fa/news/1183374/آماده-شدن-آمریکا-برای-جنگ-زمینی-با-روسیه-پیشروی-روسیه-در-جبهه-جنوبی-جنگ-با-روسیه,7363,113055,6.51%,1,4,0
https://www.tabnak.ir/fa/news/1178651/تصاویر-دلهره‌آور-از-ریزش-کوه-و-سیلاب-در-جاده‌-چالوس,7359,65525,11.23%,1,1,0
https://www.tabnak.ir/fa/news/1178553/توصیه‌نامه-آمریکا-درباره-پهپاد‌های-ساخت-ایران,7346,76974,9.54%,1,3,0
https://www.tabnak.ir/fa/news/1183215/پیام-معنادار-اردوغان-به-پوتینانفعال-در-برابر-جفای-روسی-ممنوع-دور-باطل-مدیریت-و-مربیگری-فوتبال,7338,71188,10.31%,1,5,0
https://www.tabnak.ir/fa/news/1181534/فیلم-واکنش-بیرانوند-به-سوال-پیوستن-به-استقلال,7336,44186,16.6%,2,4,0
https://www.tabnak.ir/fa/news/1181192/شگفت‌زدگی-مدرسان-نظامی-آمریکا-از-توان-رزمی-ایران,7305,81333,8.98%,4,2,0
https://www.tabnak.ir/fa/news/1178207/هر-هفته-یک-عرضه-اولیه,7269,53886,13.49%,6,7,0
https://www.tabnak.ir/fa/news/1183692/شوآف-تازه-قربان‌زاده-در-تلویزیون-شیرین‌زبان-پرتناقض,7248,56532,12.82%,2,2,0
https://www.tabnak.ir/fa/news/1182082/چرا-گنبد-حرم-امام-علی-ع-پرچم-ندارد,7203,97305,7.4%,1,2,0
https://www.tabnak.ir/fa/news/1176916/بالگرد-خطرناک-اسرائیلی-در-راه-اوکراین,7190,74386,9.67%,1,6,0
https://www.tabnak.ir/fa/news/1180517/جسد-آقای-بازیگر-پس-از-۵-ماه-پیدا-شد,7170,110518,6.49%,1,7,0
https://www.tabnak.ir/fa/news/1173732/خلافکارترین-زن-شَهر-دستگیر-شد,7163,55777,12.84%,1,2,20
https://www.tabnak.ir/fa/news/1177235/تغییر-صدا-و-تیپ-جدید-مازیار-لرستانی,7145,75325,9.49%,1,5,22
https://www.tabnak.ir/fa/news/1174052/گوریل-باغ-وحش-انگلستان-نوزاد-انسان-نما-به-دنیا-آورد,7123,55924,12.74%,1,2,0
https://www.tabnak.ir/fa/news/1183209/سوئد-با-آتش-زدن-نسخه-ای-از-تورات-موافقت-کردبایدن-پوتین-حمله-هسته‌ای-نخواهد-کرد-از-خاک-ناتو-حفاظت-می‌کنیم,7092,104721,6.77%,4,9,0
https://www.tabnak.ir/fa/news/1173397/لاغری-غیرطبیعی-خواننده-مشهور-ایرانی-خبرساز-شد,7010,70285,9.97%,1,7,20
https://www.tabnak.ir/fa/news/1182723/دزدی-از-آبخوان‌های-فقیر-خراسان-رضوی,6993,84189,8.31%,1,3,0
https://www.tabnak.ir/fa/news/1175964/غاری-آبی-که-به-قلعه‌ای-۳-هزار-ساله-راه-دارد,6871,93319,7.36%,1,4,0
https://www.tabnak.ir/fa/news/1181921/بیرانوند-در-پرسپولیس-ماندگار-شد,6868,45142,15.21%,2,1,0
https://www.tabnak.ir/fa/news/1175364/ورود-همه-جانبه-به-اجرای-قرارداد-۱۳۵۱-هیرمند,6826,69690,9.79%,1,4,0
https://www.tabnak.ir/fa/news/1182603/کدام-میوه‌ها-بیشترین-قند-را-دارند,6803,133686,5.09%,1,3,0
https://www.tabnak.ir/fa/news/1182043/سیدبندی-رسمی-ليگ-آسیا-پرسپولیس-دور-از-۲غول‌-عربستان,6791,52400,12.96%,2,3,0
https://www.tabnak.ir/fa/news/1183051/اعضای-واگنر-هزاران-تن-سلاح-خود-را-تحویل-دادند,6776,102025,6.64%,1,1,0
https://www.tabnak.ir/fa/news/1176803/اطلاعیه-مهم-در-خصوص-عرضه-اولیه-امروز,6736,52197,12.9%,6,3,0
https://www.tabnak.ir/fa/news/1180937/قرارداد-۳ساله-سپاهان-با-مهاجم-۳۲ساله,6720,74438,9.03%,2,7,0
https://www.tabnak.ir/fa/news/1182676/دهمین-شرکت-عرضه-اولیه-در-سال-۱۴۰۲-مشخص-شد,6671,61916,10.77%,2,6,0
https://www.tabnak.ir/fa/news/1179940/خبری-مهم-برای-عرضه-اولیه-فردا,6670,55136,12.1%,6,0,0
https://www.tabnak.ir/fa/news/1176816/کدام-نماد‌ها-افزایش-سرمایه-دارند,6662,62143,10.72%,2,6,0
https://www.tabnak.ir/fa/news/1180954/فیلم-خراب-کردن-خانه-بر-سر-دانش-آموز-در-هشتگرد,6648,84086,7.91%,1,4,0
https://www.tabnak.ir/fa/news/1177158/وحشت-در-پایتخت-اوکراین-با-حملات-شدید-موشکی-روسیه-اوکراین-به-ایران-هشدار-داد-خروج-روسیه-از-پیمان-نیروهای-مسلح-اروپا,6635,44650,14.86%,1,8,0
https://www.tabnak.ir/fa/news/1174230/حاشیه‌هایی-از-تاجگذاری-چارلز-سوم-پادشاه-انگلستان,6616,77300,8.56%,1,0,0
https://www.tabnak.ir/fa/news/1178853/عملیات-بازگشایی-تونل-در-جاده-چالوس,6615,68499,9.66%,1,3,0
https://www.tabnak.ir/fa/news/1181650/با-این-۴-روش-یخ-در-بهشت-آلبالو-درست-کنید,6558,149348,4.39%,1,0,0
https://www.tabnak.ir/fa/news/1182790/عکس-شکار-شده-از-قرار-قایدی-با-مجیدی-در-امارات,6533,54792,11.92%,2,0,0
https://www.tabnak.ir/fa/news/1183659/لباس-مجلسی-۱۰-میلیارد-تومانی-یک-زن-ایرانی,6533,40670,16.06%,1,9,20
https://www.tabnak.ir/fa/news/1183823/خسارت-باران-به-شالیزارهای-برنج-گیلان,6481,57569,11.26%,1,3,0
https://www.tabnak.ir/fa/news/1180332/فرار-سرمایه‌گذاران-از-بخش-مسکن,6476,81924,7.9%,1,2,0
https://www.tabnak.ir/fa/news/1182382/اعلام-شرایط-و-زمان-افتتاح-قطعه-۳-آزاد-راه-تهران-شمال,6442,62147,10.37%,1,2,0
https://www.tabnak.ir/fa/news/1175149/خبر-خوش-سازمان-فضایی-درباره-دریاچه-ارومیه,6418,51124,12.55%,1,9,0
https://www.tabnak.ir/fa/news/1178687/منوچهر-والی-زاده-در-بیمارستان-بستری-شد,6416,71028,9.03%,1,7,0
https://www.tabnak.ir/fa/news/1178971/پیامک-مهم-وزارت-اطلاعات-به-شهروندان,6395,51998,12.3%,1,1,0
https://www.tabnak.ir/fa/news/1176222/سکه-کانال-عوض-کرد-طلای-۱۸-عیار-چند-شد,6360,55144,11.53%,1,2,0
https://www.tabnak.ir/fa/news/1176934/خودرویی-با-بیشترین-سود-در-سامانه-یکپارچه,6345,43687,14.52%,1,4,0
https://www.tabnak.ir/fa/news/1182589/ثبت-رکورد-توزیع-سه-میلیون-بستنی-توسط-یک-شرکت-لبنیات,6317,96472,6.55%,6,9,0
https://www.tabnak.ir/fa/news/1177810/حمله-گسترده-روسیه-به-زیرساخت-های-مهم-نظامی-اوکراینزلنسکی-برای-ضدحمله-علیه-روسیه-آماده‌ایم-برنامه-اوکراین-برای-خرید-200-هزار-پهپاد,6294,72851,8.64%,1,0,0
https://www.tabnak.ir/fa/news/1172899/کامل‌ترین-تابلوی-جاده‌ای-ایران-را-ببینید,6292,51918,12.12%,1,9,0
https://www.tabnak.ir/fa/news/1179835/اظهارنظر-مرکز-نظام-ایمنی-هسته‌ای-کشور-درباره-رود-ارس,6288,70625,8.9%,1,5,0
https://www.tabnak.ir/fa/news/1182607/کنکور-طبقاتی‌تر-می‌شود,6272,77517,8.09%,1,7,0
https://www.tabnak.ir/fa/news/1178378/پیش-بینی-دو-مقام-اقتصادی-دولت-رئیسی-روند-کاهشی-تورم-به-زودی-شروع-می‌شود,6244,111363,5.61%,6,8,0
https://www.tabnak.ir/fa/news/1182735/آهنگی-که-قلعه‌نویی-در-رختکن-تیم‌ملی-قبل-بازی‌ها-می‌گذارد,6231,71975,8.66%,2,5,0
https://www.tabnak.ir/fa/news/1178045/افتتاح-خط-۱۰۰۰کیلومتری-انتقال‌آب-در-سیستان‌و‌بلوچستان,6202,63480,9.77%,1,5,0
https://www.tabnak.ir/fa/news/1176878/مهاجرت-سنگین‌وزن-بازنده-کشتی-آزاد-از-ایران,6199,45315,13.68%,2,8,0
https://www.tabnak.ir/fa/news/1175814/امتناع-طالبان-از-پرداخت-حقابه-ایران-از-رود-هیرمند-مستندات-تاریخی-و-جغرافیایی-حق-را-به-کدام-طرف-می‌دهد,6177,88672,6.97%,1,4,0
https://www.tabnak.ir/fa/news/1172288/کشف-عجیب-از-آزمایش-dna-صدام-حسین,6171,66770,9.24%,1,8,22
https://www.tabnak.ir/fa/news/1183702/درخواست-از-عراق-برای-مبادله-۵-هزار-اسیر-فلسطینی,6156,86073,7.15%,1,2,0
https://www.tabnak.ir/fa/news/1175181/نحوه-تقسیم-ارث-مادر-چگونه-است,6156,76233,8.08%,1,1,0
https://www.tabnak.ir/fa/news/1183078/کرملین-پاریس-اشتباه-بزرگی-کرد,6140,84420,7.27%,1,8,0
https://www.tabnak.ir/fa/news/1174816/هر-هفته-یک-عرضه-اولیه-خواهیم-داشت,6140,40925,15%,6,6,0
https://www.tabnak.ir/fa/news/1181690/بیرانوند-با-نصف-پول-استقلال-در-پرسپولیس-می‌مانم,6130,26717,22.94%,2,0,0
https://www.tabnak.ir/fa/news/1183215/پیام-معنادار-اردوغان-به-پوتین-انفعال-در-برابر-جفای-روسی-ممنوع-دور-باطل-مدیریت-و-مربیگری-فوتبال,6129,86685,7.07%,1,5,0
https://www.tabnak.ir/fa/news/1172754/درگذشت-خبرنگار-صداوسیما-بر-اثر-سکته-مغزی,6118,50851,12.03%,1,4,0
https://www.tabnak.ir/fa/news/1180279/اتصال-شرق-به-غرب-تهران-با-مترو-خط-۱۰,6110,82832,7.38%,1,9,0
https://www.tabnak.ir/fa/news/1183293/مردودی-اردیبهشت-به-کابینه-بازمی-گردد,6098,53481,11.4%,1,3,0
https://www.tabnak.ir/fa/news/1182177/حضور-خانوادگی-محمد-مخبر-در-راهپیمایی-عید-غدیر,6078,62715,9.69%,1,7,0
https://www.tabnak.ir/fa/news/1176458/قالیباف-مصوبه-دولت-را-غیر-قانونی-اعلام-کرد,6073,38250,15.88%,1,8,0
https://www.tabnak.ir/fa/news/1178881/خطر-حذف-هر-۴تیم-ایرانی-از-آسیا-توسط-صداوسیما,6062,68276,8.88%,2,1,0
https://www.tabnak.ir/fa/news/1183450/شاسی-بلند-جدید-کُره‌ای-در-راه-بازار-خودرو,6013,63007,9.54%,1,0,0
https://www.tabnak.ir/fa/news/1180822/اما-و-اگر-در-پخش-یک-سریال-تلویزیونی,6006,104106,5.77%,1,2,0
https://www.tabnak.ir/fa/news/1175453/مجتمع-تجاری-نگین-شیراز-پلمب-شد,6005,60848,9.87%,1,3,0
https://www.tabnak.ir/fa/news/1178027/پیش-بینی-مهم-از-بورس-فردا,5993,52691,11.37%,6,7,0
https://www.tabnak.ir/fa/news/1181494/قرارداد-بیرانوند-با-پرسپولیس-فسخ-شد-در-آستانه-بمب,5987,34208,17.5%,2,4,0
https://www.tabnak.ir/fa/news/1178392/ورق-در-بازار-رمزارز-برگشت,5981,49271,12.14%,1,2,0
https://www.tabnak.ir/fa/news/1181608/اقدام-تازه-حجاج-ایرانی-در-این-شرایط-غیرقابل-تحمل,5966,42849,13.92%,1,8,21
https://www.tabnak.ir/fa/news/1180973/سرپرست-جدید-تیم-استقلال-معرفی-شد,5923,57613,10.28%,2,3,0
https://www.tabnak.ir/fa/news/1183329/ابتلای-۱۴-نفر-در-استان-فارس-به-تب-کریمه‌کنگو,5888,63221,9.31%,1,9,0
https://www.tabnak.ir/fa/news/1179147/جزئیات-و-نحوه-ثبت-نام-کارت-بلیط-منزلت,5876,67897,8.65%,1,7,0
https://www.tabnak.ir/fa/news/1171499/اعلام-شرط-و-شروط-حذف-حجاب-در-مدارس-دخترانه,5868,47605,12.33%,1,9,0
https://www.tabnak.ir/fa/news/1175515/انهدام-موشک-های-هایپرسونیک-روسیه-توسط-پاتریوت-های-آمریکایی-حمله-استثنایی-روسیه-به-پایتخت-اوکراینرهگیری-شش-جنگنده-روس-توسط-هواپیماهای-آمریکایی,5834,68219,8.55%,1,5,0
https://www.tabnak.ir/fa/news/1174594/بزرگداشت-ستاره-کی-پاپ-توسط-دانش-آموزان-دختر-ایرانی,5828,46015,12.67%,1,4,0
https://www.tabnak.ir/fa/news/1181373/زمان-اولین-پرواز-حجاج-به-سمت-ایران-مشخص-شد,5822,50124,11.62%,1,3,0
https://www.tabnak.ir/fa/news/1182924/فیلمی-جالب-از-نمرات-کارنامه-دانشجوی-فرهنگیان,5801,83225,6.97%,1,4,0
https://www.tabnak.ir/fa/news/1178923/آب-شهر-زاهدان-از-منطقه-سیستان-جدا-خواهد-شد,5772,50981,11.32%,1,3,0
https://www.tabnak.ir/fa/news/1177205/شیوع-ام-اس-رو-به-افزایش-است,5759,56340,10.22%,1,5,0
https://www.tabnak.ir/fa/news/1178280/اندر-حکایت-ازدواج-گلزار,5731,33105,17.31%,1,0,0
https://www.tabnak.ir/fa/news/1181709/درددل-زنان-راننده-تاکسی,5714,83915,6.81%,1,9,0
https://www.tabnak.ir/fa/news/1183994/عرضه-اولیه-بعدی-بازار-سرمایه-مشخص-شد,5703,74882,7.62%,2,4,0
https://www.tabnak.ir/fa/news/1178557/کشف-۱۵-تُن-سکه‌ی-باستانی-عجیب-در-چین,5696,80525,7.07%,1,7,0
https://www.tabnak.ir/fa/news/1183381/پرایدی-که-در-تبریز-زیر-تایرهای-اتوبوس-مچاله-شد,5670,52130,10.88%,1,1,0
https://www.tabnak.ir/fa/news/1184066/قیمت-محصولات-سایپا-امروز-پنجشنبه-۲۹-تیر-۱۴۰۲,5654,71823,7.87%,1,6,0
https://www.tabnak.ir/fa/news/1183992/مداحی-دلنشین-دانش-آموز-خوش-صدا-در-کلاس-درس,5651,54708,10.33%,1,2,0
https://www.tabnak.ir/fa/news/1176937/خطر-کودتای-گروه-واگنر-در-کمین-کرملین-است,5626,36321,15.49%,1,7,0
https://www.tabnak.ir/fa/news/1180537/توافق-اولیه-کنعانی-با-پرسپولیس-در-آستانه-جدایی-گنجی,5617,42664,13.17%,2,7,0
https://www.tabnak.ir/fa/news/1178790/وضعیت-جاده-چالوس-پس-از-سیل,5594,57941,9.65%,1,0,0
https://www.tabnak.ir/fa/news/1181853/آب-سد-دوستی-ته-کشید-مشهد-در-آستانه-بحران-جدی-در-حوزه-آب-وظیفه-مردم-و-مسئولین-در-مدیریت-بحران-آب-شهر-مشهد-چیست,5554,89644,6.2%,1,3,0
https://www.tabnak.ir/fa/news/1177472/کم‌هزینه‌ترین-و-مشهورترین-مراسم-ازدواج-کشور,5546,53117,10.44%,1,2,22
https://www.tabnak.ir/fa/news/1180075/فیلم-تنبک-نوازی-فوق-جذاب-پسربچه-کردستانی,5521,54197,10.19%,1,5,0
https://www.tabnak.ir/fa/news/1180316/ماجرای-فرود-هلیکوپتر-در-خیابان-خردمند,5512,47967,11.49%,1,6,0
https://www.tabnak.ir/fa/news/1173646/دستگیری-عوامل-مزاحمت-برای-نوامیس-در-گرگان,5472,41062,13.33%,1,6,0
https://www.tabnak.ir/fa/news/1180794/همکاری-نفتی-ایران-و-عربستان-آغاز-شد,5427,60292,9%,1,4,0
https://www.tabnak.ir/fa/news/1178028/تنها-انسان-زنده-بدون-قلب-دنیا,5395,44588,12.1%,1,8,22
https://www.tabnak.ir/fa/news/1180868/گرمای-شدید-و-کم‌سابقه-در-یزد,5342,32960,16.21%,1,8,0
https://www.tabnak.ir/fa/news/1175953/ماجرای-یک-زندانی-که-۷۰سیخ-کبابِ-نسیه-می‌خواست,5331,91169,5.85%,1,3,0
https://www.tabnak.ir/fa/news/1181705/گام-رو-به-جلو-دولت-آلبانی-و-انتقال-برخی-کامپیوترهای-منافقین-به-ایران,5325,55491,9.6%,4,5,0
https://www.tabnak.ir/fa/news/1182063/حمله-با-قمه-به-یک-خودروی-پلیس,5291,60692,8.72%,1,3,0
https://www.tabnak.ir/fa/news/1174411/انتقام-از-همسایه‌های-یک-دختر-در-پاسداران-تهران,5261,50444,10.43%,1,1,0
https://www.tabnak.ir/fa/news/1183477/تسلیت-سفارت-ژاپن-برای-درگذشت-دوبلور-سوباسا,5217,63486,8.22%,1,7,0
https://www.tabnak.ir/fa/news/1180608/شکایت-خودروسازان-از-شورای-رقابت-به-دیوان-عدالت,5216,65177,8%,1,8,0
https://www.tabnak.ir/fa/news/1178069/ساعت-کاری-قوه-قضاییه-تغییر-کرد,5195,58652,8.86%,1,9,0
https://www.tabnak.ir/fa/news/1180431/توییت-طعنه-آمیز-ایلان-ماسک-به-اتفاقات-روسیه,5180,58898,8.79%,1,1,0
https://www.tabnak.ir/fa/news/1176289/مايلی‌کهن-همه-فتنه‌های-فوتبال-ایران-از-نبی-است,5177,26908,19.24%,2,9,0
https://www.tabnak.ir/fa/news/1177383/سفر-محرمانه-مشاور-ارشد-بایدن-به-عمان-درباره-برجام-بسته-شدن-پرونده-سه-مکان-ادعایی-آژانس-رابرت-مالی-هدف-ما-رسیدن-به-یک-نتیجه-دیپلماتیک-با-ایران-است-اکونومیست-توافق-جدیدی-در-راه-است,5137,105093,4.89%,1,3,0
https://www.tabnak.ir/fa/news/1178078/تصاویری-دیدنی-از-جاده-اسالم-به-خلخال,5125,43144,11.88%,1,8,0
https://www.tabnak.ir/fa/news/1176405/پلمب-چند-بنگاه‌-املاک-در-پردیس,5124,40166,12.76%,1,5,0
https://www.tabnak.ir/fa/news/1180722/تشدید-نگرانی‌ها-پیرامون-حقابه-هیرمند-و-پروژه-داپ-ترکیه-تضمین-امنیت-آبی-ایران-در-حوزه-بین-الملل-بر-عهده-کیست,5121,144475,3.54%,1,2,0
https://www.tabnak.ir/fa/news/1178221/آبشاری-درمیان-صخره‌های-کرمانشاه,5117,47322,10.81%,1,1,0
https://www.tabnak.ir/fa/news/1178413/مقصد-اول-پناهجویان-افغان-در-دو-سال-اخیر,5113,58442,8.75%,1,3,0
https://www.tabnak.ir/fa/news/1179870/موتور-محرک-رشد-اقتصادی-ایران-پس-از-سه-سال-روشن-شد,5112,55742,9.17%,6,0,0
https://www.tabnak.ir/fa/news/1181535/بازی-نیمه‌تمام-با-برزیل-بخاطر-مصدومیت-دلخراش-ستاره-ایران,5112,31930,16.01%,2,5,0
https://www.tabnak.ir/fa/news/1182714/بارش-باران-پس-از-چند-روز-هوای-داغ-و-آفتابی-در-گیلان,5059,47206,10.72%,1,4,0
https://www.tabnak.ir/fa/news/1182813/ساخت-ربات-برداشت-خرما-در-دانشگاه-تهران-عکس,5058,129443,3.91%,1,3,0
https://www.tabnak.ir/fa/news/1179624/قیمت-های-باورنکردنی-خودروهای-لوکس-در-افغانستان,5046,51749,9.75%,1,4,0
https://www.tabnak.ir/fa/news/1182689/دو-خرید-سرشناس-ملوان-در-یک-روز,5043,44574,11.31%,2,9,0
https://www.tabnak.ir/fa/news/1183386/کولرگازی-کم-مصرف-اقساطی-در-کرج-‌و-تهران,5037,178868,2.82%,1,6,0
https://www.tabnak.ir/fa/news/1175965/عکسی-عجیب-از-پوستِ-پراید-در-طبیعت-بعد-از-تصادف,5027,44784,11.22%,1,5,0
https://www.tabnak.ir/fa/news/1180291/دستگیری-۴-اوباش-شرور-در-اسلامشهر,5000,21078,23.72%,1,1,0
https://www.tabnak.ir/fa/news/1177686/آمریکا-نمی‌خواهد-نتانیاهو-درمذاکرات-با-تهران-دخالت-کند,4982,41666,11.96%,1,6,0
https://www.tabnak.ir/fa/news/1179305/خسارات-در-جاده-چالوس-چقدر-بود,4955,56219,8.81%,1,5,0
https://www.tabnak.ir/fa/news/1177136/دومین-بمب-عربستانی‌ها-بعد-از-رونالدو-معرفی-شد,4944,51713,9.56%,1,6,0
https://www.tabnak.ir/fa/news/1178517/۶-بیماری-مهم-که-چشم‌ها-در-مورد-آنها-هشدار-می‌دهند,4938,28676,17.22%,1,7,0
https://www.tabnak.ir/fa/news/1175837/صدور-هشدار-نارنجی-در-اردبیل,4934,42305,11.66%,1,7,0
https://www.tabnak.ir/fa/news/1177749/چرا-باید-بلیط-هواپیما-چارتر-را-انتخاب-کرده-و-بلیط-چارتری-چیست,4929,161939,3.04%,1,9,0
https://www.tabnak.ir/fa/news/1181451/بمب-سال-جلسه-بیرانوند-با-استقلال-پیشنهاد-۳برابر-دستمزد-پرسپولیس-جزئیات-جدید-تابناک-بیرو-از-اول-استقلالی-بود-دلیل-تغییر-مسیر-گلر-شماره-یک-تیم‌ملی-در-جوانی-حسینی-در-راه-پرسپولیس,4918,25238,19.49%,2,1,0
https://www.tabnak.ir/fa/news/1182069/روحیه-دادن-وزیر-علوم-با-داوطلبان-کنکور,4915,47892,10.26%,1,9,0
https://www.tabnak.ir/fa/news/1180460/پیش‌بینی-بارش‌های-سیل‌آسا-در-استان-البرز,4910,32330,15.19%,1,0,0
https://www.tabnak.ir/fa/news/1179324/تلاش-برای-رفع-مشکل-انتقال-آب-سد-کرج-به-تهران,4885,78212,6.25%,1,4,0
https://www.tabnak.ir/fa/news/1182826/پشت-پرده-اخراج-رابرت-مالی-به-روایت-رسانه-عبری,4876,56106,8.69%,1,6,0
https://www.tabnak.ir/fa/news/1172413/کشف-۴-بشکه-پر-از-طلا-و-پول-در-مخفیگاه-داعش,4850,43986,11.03%,1,3,0
https://www.tabnak.ir/fa/news/1175979/اقدام-تازه-طالبان-برای-محدودتر-کردن-سهمیه-آب-ایران,4833,19521,24.76%,4,9,0
https://www.tabnak.ir/fa/news/1174373/توافقات-خوبی-بین-ایران-و-طرف‌های-برجامی-صورت-گرفت-در-مرحله-نهایی-گشایش-سفارت-ایران-در-ریاض-هستیم,4821,79572,6.06%,1,3,0
https://www.tabnak.ir/fa/news/1183409/معاوضه-نیسان-آبی-با-گوشت-قرمز-کنیایی-آیا-بازار-گوشت-آرام-می‌شود,4810,185865,2.59%,6,9,0
https://www.tabnak.ir/fa/news/1178045/افتتاح-خط-۱۰۰۰-کیلومتری-انتقال-آب-در-سیستان-و‌-بلوچستان,4778,33008,14.48%,1,5,0
https://www.tabnak.ir/fa/news/1181971/عرضه-منظم-محصولات-سایپا-به-متقاضیان-مرحله-دوم-طرح-فروش-یکپارچه-خودرو,4776,39943,11.96%,6,1,0
https://www.tabnak.ir/fa/news/1179408/هشدار-کیسینجر-به-آمریکا-و-چین-درباره-جنگ-جهانی-سوم,4768,34980,13.63%,1,8,0
https://www.tabnak.ir/fa/news/1176553/روش-سرویس-کردن-کولر-آبی-و-نکات-آن,4764,76032,6.27%,1,3,0
https://www.tabnak.ir/fa/news/1174651/شرط-عجیب-دختر-جوان-برای-بخشش-مهریه‌اش,4759,77929,6.11%,1,1,21
https://www.tabnak.ir/fa/news/1176637/شکار-تصویر-پلنگ-ایرانی-در-شمال-شرق-کشور,4758,65993,7.21%,1,7,0
https://www.tabnak.ir/fa/news/1177373/بزرگترین-کارخانه-ابزارآلات-افتتاح-شد,4747,61920,7.67%,1,3,0
https://www.tabnak.ir/fa/news/1178656/مدودف-کشورهای-اروپایی-را-به-حمله-تهدید-کرد,4733,26903,17.59%,1,6,0
https://www.tabnak.ir/fa/news/1181941/جشن-۲۵۰۰۰-نفره-غدیر-در-شیراز,4729,49119,9.63%,1,1,0
https://www.tabnak.ir/fa/news/1183466/تاکتیک-سپاهان-علیه-پرسپولیس-به-شیوه-اینترمیلان,4716,38513,12.25%,2,6,0
https://www.tabnak.ir/fa/news/1179633/توضیحات-دانش-آموز-ایرانی-از-امکانات-مدارس-در-آلمان,4713,78546,6%,1,3,0
https://www.tabnak.ir/fa/news/1182593/آمریکا-و-سه-کشور-اروپایی-باید-در-برابر-نقض-تعهدات-خود-پاسخگو-باشند-مذاکره-برای-تبادل-زندانیان-ادامه-داردکمیته-حقیقت-یاب-شورای-حقوق-بشر-را-به-رسمیت-نمیشناسیم,4712,74022,6.37%,1,3,0
https://www.tabnak.ir/fa/news/1180752/منتظر-چه-عرضه-اولیه-ای-در-بازارسرمایه-باشیم,4684,42801,10.94%,2,2,0
https://www.tabnak.ir/fa/news/1180612/رویت-شویگو-پس-از-شورش-واگنر,4674,82486,5.67%,1,2,0
https://www.tabnak.ir/fa/news/1172799/این-مدیر-جوان-برای-کدام-مسئولیت-فرصت-خدمت-دارد-رئیس-سازمان-توسعه-تجارت-قائم-مقام-وزیر-کشاورزی-رئیس-یک-شورای-راهبری-و-یا-دبیر-شورای-عالی-نظارت-بر-اتاق-بازرگانی,4654,66737,6.97%,6,9,0
https://www.tabnak.ir/fa/news/1180719/افراط-و-تفریط-ایرانی-در-شورش-واگنرتسلسل-باطل-مربیان-شکست-خورده-فوتبالپشه-مالاریا-علیه-پوتین,4627,82619,5.6%,1,9,0
https://www.tabnak.ir/fa/news/1178189/شکستگی-خط-انتقال-آب-به-شهر-همدان,4619,37152,12.43%,1,9,0
https://www.tabnak.ir/fa/news/1178310/نه-الهلال-نه-بارسلونا-مسی-به-اینتر-پیوست,4599,32339,14.22%,2,0,0
https://www.tabnak.ir/fa/news/1183513/عادت‌های-اشتباهی-که-عامل-سرطان-می‌شوند,4595,28418,16.17%,1,3,0
https://www.tabnak.ir/fa/news/1182656/جزئیات-توقیف-‌نفتکش-حامل-یک-میلیون-لیتر-سوخت-قاچاق-در-خلیج-فارس-‌‌۲-جنگنده-آمریکایی-برای-فرار-نفتکش-به-پرواز-درآمد,4581,42983,10.66%,4,6,0
https://www.tabnak.ir/fa/news/1181536/دستگیری-۱۷-هزار-نفر-در-حج,4572,51051,8.96%,1,6,0
https://www.tabnak.ir/fa/news/1179564/آب-از-سد-مارون-بهبهان-رهاسازی-می‌شود,4570,49448,9.24%,1,4,0
https://www.tabnak.ir/fa/news/1183010/بازداشت-۱۳۲-نفر-اتباع-خارجی-با-هویت‌جعلی-در-مدرسه-مکی,4548,61748,7.37%,1,0,0
https://www.tabnak.ir/fa/news/1180785/خبرها-و-شایعات-امروز-نقل-و-انتقالات-فوتبال-ایران,4548,27011,16.84%,2,5,0
https://www.tabnak.ir/fa/news/1180390/سرنوشت-جنگ-واگنرها-علیه-ارتش-روسیه-چه-خواهد-شد-جنگ-داخلی-برکناری-پوتین-یا-نابودی-واگنرها,4534,46857,9.68%,1,0,0
https://www.tabnak.ir/fa/news/1182599/بهترین-مواد-غذایی-خواب-آور-را-بشناسید,4504,45853,9.82%,1,9,0
https://www.tabnak.ir/fa/news/1180723/درخواست-روسیه-برای-برگزاری-نشست-شورای-امنیت,4496,55158,8.15%,1,3,0
https://www.tabnak.ir/fa/news/1176234/پیشگیری-و-رفع-شوره-کولر-آبی-با-چند-راهکار,4491,64220,6.99%,1,4,0
https://www.tabnak.ir/fa/news/1183088/افسردگی-و-اعتیاد-ستاره-فوتبال-در-۲۷-سالگی,4491,38569,11.64%,1,8,0
